monsterident;datum;fewsparametercategorie;fewsparameternaam;meetwaarde;eenheid
WN_FC2014417246;2014-09-08 09:19;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2014417384;2014-09-10 11:23;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.09;mg/l
WN_FC2014417463;2014-09-11 12:23;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.26;mg/l
WN_FC2014417586;2014-09-12 12:01;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.44;mg/l
WN_FC2014417891;2014-09-15 10:21;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.04;mg/l
WN_FC2014418477;2014-09-22 09:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2014419173;2014-10-01 12:03;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.38;mg/l
WN_FC2014419258;2014-10-03 08:35;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.09;mg/l
WN_FC2014419558;2014-10-06 09:06;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2014419645;2014-10-07 09:27;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.38;mg/l
WN_FC2014420020;2014-10-13 11:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2014420182;2014-10-14 10:56;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.36;mg/l
WN_FC2014420670;2014-10-20 10:05;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2014421553;2014-11-04 11:18;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2014421885;2014-11-07 08:48;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.32;mg/l
WN_FC2014422293;2014-11-11 10:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.8;mg/l
WN_FC2014422452;2014-11-14 07:58;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.5;mg/l
WN_FC2014422469;2014-11-14 08:51;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.22;mg/l
WN_FC2014422439;2014-11-14 09:39;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.1;mg/l
WN_FC2014422634;2014-11-17 09:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.04;mg/l
WN_FC2014423532;2014-12-01 09:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WN_FC2014423758;2014-12-04 09:23;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);2.7;mg/l
WN_FC2014424285;2014-12-09 09:49;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.5;mg/l
WN_FC2014424379;2014-12-10 12:42;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.0;mg/l
WN_FC2014424179;2014-12-15 10:16;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.82;mg/l
WN_FC2014424360;2014-12-16 10:28;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.83;mg/l
WP425406;2015-01-05 11:25;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.04;mg/l
WP425553;2015-01-07 12:40;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.4;mg/l
WP425645;2015-01-09 10:29;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.5;mg/l
WP425623;2015-01-19 11:40;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.43;mg/l
WP426356;2015-01-21 11:45;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.04;mg/l
WP426552;2015-01-22 11:45;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.89;mg/l
WP426951;2015-01-28 11:16;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.65;mg/l
WP427363;2015-02-02 11:49;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP427763;2015-02-03 10:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.27;mg/l
WP427649;2015-02-04 10:55;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.1;mg/l
WP427601;2015-02-05 11:18;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.1;mg/l
WP428374;2015-02-16 08:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP428999;2015-02-26 10:36;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP428571;2015-02-27 09:14;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.95;mg/l
WP429304;2015-03-02 12:06;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP429400;2015-03-03 09:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.16;mg/l
WP429535;2015-03-05 09:20;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.84;mg/l
WP430440;2015-03-16 08:40;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP430797;2015-03-19 09:52;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.67;mg/l
WP430866;2015-03-19 09:55;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.24;mg/l
WP431293;2015-03-26 07:46;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.14;mg/l
WP431639;2015-04-01 11:04;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.55;mg/l
WP431926;2015-04-07 10:20;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP431945;2015-04-07 10:46;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP433622;2015-04-24 10:19;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.09;mg/l
WP434131;2015-05-01 11:05;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP434217;2015-05-01 12:35;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.12;mg/l
WP434719;2015-05-04 08:40;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP434980;2015-05-06 10:18;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP434983;2015-05-07 09:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.24;mg/l
WP435695;2015-05-18 09:25;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.09;mg/l
WP436507;2015-05-26 12:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.04;mg/l
WP436625;2015-05-27 10:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.17;mg/l
WP436650;2015-05-28 07:59;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.13;mg/l
WP438208;2015-06-01 09:22;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.05;mg/l
WP438410;2015-06-02 11:29;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.17;mg/l
WP438467;2015-06-03 09:20;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.96;mg/l
WP439556;2015-06-15 08:55;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.04;mg/l
WP440437;2015-06-23 09:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.14;mg/l
WP440463;2015-06-24 09:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.07;mg/l
WP440522;2015-06-25 10:01;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.21;mg/l
WP442471;2015-07-03 07:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.19;mg/l
WP442468;2015-07-03 09:35;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.47;mg/l
WP442845;2015-07-06 09:55;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP443649;2015-07-16 08:20;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.14;mg/l
WP444090;2015-07-20 08:55;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP444179;2015-07-21 09:35;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.12;mg/l
WP444395;2015-07-24 10:20;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.18;mg/l
WP445260;2015-08-04 11:12;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP445499;2015-08-06 09:18;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.48;mg/l
WP445527;2015-08-07 07:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.23;mg/l
WP446161;2015-08-13 11:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.09;mg/l
WP446443;2015-08-17 10:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP446487;2015-08-18 10:25;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.18;mg/l
WP447208;2015-08-31 11:12;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.25;mg/l
WP447834;2015-09-03 08:18;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.29;mg/l
WP447879;2015-09-04 09:23;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.45;mg/l
WP447981;2015-09-07 10:12;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP448610;2015-09-14 11:35;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.16;mg/l
WP449310;2015-09-21 08:14;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP449861;2015-09-30 10:40;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.17;mg/l
WP450200;2015-10-02 09:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.37;mg/l
WP450050;2015-10-02 14:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.2;mg/l
WP450329;2015-10-05 10:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP451220;2015-10-15 10:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.38;mg/l
WP451360;2015-10-19 09:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.06;mg/l
WP451502;2015-10-21 11:29;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.62;mg/l
WP452553;2015-10-28 11:36;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.09;mg/l
WP452888;2015-11-02 12:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP453091;2015-11-03 11:08;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.41;mg/l
WP453167;2015-11-06 07:55;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.2;mg/l
WP453429;2015-11-11 10:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.68;mg/l
WP453834;2015-11-16 09:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.08;mg/l
WP454254;2015-11-17 11:40;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.67;mg/l
WP454016;2015-11-19 11:55;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.67;mg/l
WP454981;2015-12-02 14:09;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.51;mg/l
WP455044;2015-12-04 12:54;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.2;mg/l
WP455211;2015-12-07 12:27;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP455408;2015-12-15 08:45;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.3;mg/l
WP455853;2015-12-17 13:20;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.6;mg/l
WP456356;2015-12-22 11:40;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.35;mg/l
WP456733;2016-01-04 11:25;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP456984;2016-01-07 08:40;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.0;mg/l
WP457489;2016-01-14 10:55;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.83;mg/l
WP457821;2016-01-25 09:45;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP458314;2016-01-25 12:46;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.8;mg/l
WP458413;2016-01-28 10:40;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.31;mg/l
WP459456;2016-02-08 10:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP459046;2016-02-09 11:04;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.94;mg/l
WP459595;2016-02-09 11:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.34;mg/l
WP460008;2016-02-16 09:56;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.89;mg/l
WP460423;2016-02-22 09:40;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP460462;2016-02-23 11:09;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.23;mg/l
WP461228;2016-03-07 11:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP461312;2016-03-08 09:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.74;mg/l
WP461852;2016-03-14 09:16;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP462086;2016-03-17 10:18;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP462401;2016-03-22 09:08;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.1;mg/l
WP463237;2016-04-04 11:12;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP463325;2016-04-05 10:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP463925;2016-04-13 08:21;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.12;mg/l
WP464347;2016-04-18 09:20;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.04;mg/l
WP464300;2016-04-18 13:20;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP464954;2016-04-25 10:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.06;mg/l
WP465848;2016-05-02 11:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP465534;2016-05-02 12:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP466389;2016-05-12 07:36;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.05;mg/l
WP466525;2016-05-12 10:05;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.04;mg/l
WP466896;2016-05-17 10:45;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.22;mg/l
WP466923;2016-05-17 13:03;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP467491;2016-05-23 10:45;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP468531;2016-06-06 10:11;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP468880;2016-06-09 08:35;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.27;mg/l
WP468663;2016-06-09 11:29;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.05;mg/l
WP468923;2016-06-10 10:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.12;mg/l
WP469973;2016-06-13 11:20;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.12;mg/l
WP470012;2016-06-14 12:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.42;mg/l
WP471218;2016-06-20 08:49;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.04;mg/l
WP472541;2016-07-04 09:44;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP472624;2016-07-05 10:04;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.42;mg/l
WP472827;2016-07-07 10:37;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.3;mg/l
WP473194;2016-07-11 11:20;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.1;mg/l
WP473348;2016-07-12 10:39;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.16;mg/l
WP473495;2016-07-15 08:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.27;mg/l
WP473750;2016-07-18 08:45;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP475322;2016-08-01 09:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP475540;2016-08-03 10:34;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.2;mg/l
WP475979;2016-08-08 11:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.27;mg/l
WP476193;2016-08-11 10:35;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.13;mg/l
WP476511;2016-08-15 09:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.05;mg/l
WP476160;2016-08-18 07:51;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.53;mg/l
WP476779;2016-08-18 10:26;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.44;mg/l
WP478071;2016-09-05 10:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.19;mg/l
WP478503;2016-09-08 09:58;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.92;mg/l
WP478551;2016-09-08 11:34;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.05;mg/l
WP478812;2016-09-12 09:58;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP478836;2016-09-13 07:37;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.07;mg/l
WP478871;2016-09-13 11:39;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.39;mg/l
WP479915;2016-09-26 09:20;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP480499;2016-10-04 11:33;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.6;mg/l
WP480516;2016-10-05 11:05;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.14;mg/l
WP481081;2016-10-10 09:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP481146;2016-10-11 08:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.27;mg/l
WP481580;2016-10-17 10:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.32;mg/l
WP482160;2016-10-24 09:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP482329;2016-10-26 11:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.32;mg/l
WP482849;2016-11-03 10:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.13;mg/l
WP482879;2016-11-04 11:48;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.5;mg/l
WP483134;2016-11-07 09:45;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.06;mg/l
WP483322;2016-11-08 08:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.0;mg/l
WP483882;2016-11-16 10:25;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.35;mg/l
WP484007;2016-11-18 10:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.44;mg/l
WP484241;2016-11-22 08:55;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.11;mg/l
WP484841;2016-11-30 10:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.55;mg/l
WP485074;2016-12-05 09:50;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP485267;2016-12-08 08:35;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.5;mg/l
WP485359;2016-12-09 13:37;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.8;mg/l
WP485943;2016-12-19 09:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP485928;2016-12-19 10:38;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.21;mg/l
WP486844;2017-01-06 09:13;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);1.6;mg/l
WP486957;2017-01-09 09:56;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP487037;2017-01-10 09:12;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.26;mg/l
WP487562;2017-01-16 12:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.57;mg/l
WP487946;2017-01-30 10:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.35;mg/l
WP488494;2017-02-02 09:24;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.97;mg/l
WP488741;2017-02-06 11:25;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP489074;2017-02-09 11:48;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.35;mg/l
WP489357;2017-02-14 12:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.94;mg/l
WP489946;2017-02-22 09:28;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.92;mg/l
WP489814;2017-02-28 09:05;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.04;mg/l
WP490355;2017-03-01 08:57;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.58;mg/l
WP490492;2017-03-03 12:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP490714;2017-03-06 08:55;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.05;mg/l
WP491227;2017-03-14 10:45;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.23;mg/l
WP491588;2017-03-20 12:45;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.04;mg/l
WP491782;2017-03-22 10:23;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.16;mg/l
WP492790;2017-04-03 09:20;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP493079;2017-04-07 12:42;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.05;mg/l
WP493401;2017-04-10 12:18;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP493916;2017-04-18 09:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.06;mg/l
WP494026;2017-04-20 11:22;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.08;mg/l
WP494316;2017-04-21 11:20;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.14;mg/l
WP495331;2017-05-01 09:37;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP495300;2017-05-09 09:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.06;mg/l
WP495529;2017-05-09 09:40;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.07;mg/l
WP496204;2017-05-15 09:00;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP496371;2017-05-16 11:20;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.15;mg/l
WP496439;2017-05-17 10:39;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.08;mg/l
WP499923;2017-06-09 09:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.21;mg/l
WP499995;2017-06-09 12:57;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.07;mg/l
WP500159;2017-06-12 10:16;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.06;mg/l
WP500266;2017-06-13 11:35;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.09;mg/l
WP501299;2017-06-26 09:55;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP501549;2017-06-28 09:49;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.14;mg/l
WP502288;2017-07-06 11:40;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP502845;2017-07-10 09:31;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP502910;2017-07-11 09:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.19;mg/l
WP502946;2017-07-11 13:35;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP504258;2017-07-19 09:10;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.09;mg/l
WP504673;2017-07-24 09:13;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP505422;2017-08-03 08:45;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.28;mg/l
WP506088;2017-08-04 12:30;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.05;mg/l
WP505993;2017-08-08 11:44;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP506649;2017-08-14 10:15;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP507473;2017-08-23 11:47;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.06;mg/l
WP507837;2017-08-28 09:40;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.03;mg/l
WP508743;2017-09-05 11:28;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.11;mg/l
WP509173;2017-09-11 09:20;NUTRI;Ammonium na filtratie (uitgedrukt in mg stikstof/l);0.18;mg/l
