monsterident;datum;fewsparametercategorie;fewsparameternaam;meetwaarde;eenheid
WP545994;2018-12-11 09:20;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);150.0;mg/l
WP547483;2019-01-07 09:23;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);190.0;mg/l
WP547586;2019-01-08 09:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);240.0;mg/l
WP548119;2019-01-15 11:10;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);280.0;mg/l
WP548498;2019-01-23 11:50;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);220.0;mg/l
WP548859;2019-01-28 09:53;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);250.0;mg/l
WP548904;2019-01-29 10:15;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);240.0;mg/l
WP548825;2019-01-29 12:10;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);310.0;mg/l
WP549069;2019-02-04 09:48;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);190.0;mg/l
WP549175;2019-02-05 08:15;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);210.0;mg/l
WP549668;2019-02-12 10:50;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);260.0;mg/l
WP549963;2019-02-15 12:30;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);210.0;mg/l
WP550365;2019-02-20 12:20;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);210.0;mg/l
WP550372;2019-02-21 09:30;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);260.0;mg/l
WP550326;2019-02-22 08:20;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);230.0;mg/l
WP550673;2019-03-06 09:15;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);190.0;mg/l
WP550872;2019-03-06 09:52;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);210.0;mg/l
WP551679;2019-03-14 11:35;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);230.0;mg/l
WP551341;2019-03-21 11:30;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);250.0;mg/l
WP551984;2019-03-22 09:24;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);240.0;mg/l
WP552316;2019-03-25 09:25;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);200.0;mg/l
WP552310;2019-03-26 12:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);260.0;mg/l
WP552751;2019-04-01 08:40;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);280.0;mg/l
WP552790;2019-04-01 09:55;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);200.0;mg/l
WP554039;2019-04-16 13:30;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);330.0;mg/l
WP554083;2019-04-17 12:15;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);220.0;mg/l
WP554276;2019-04-18 09:15;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);220.0;mg/l
WP554281;2019-04-19 07:38;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);260.0;mg/l
WP554953;2019-04-30 12:10;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);270.0;mg/l
WP555459;2019-05-06 08:50;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);280.0;mg/l
WP555478;2019-05-06 09:50;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);190.0;mg/l
WP556173;2019-05-14 12:15;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);270.0;mg/l
WP556232;2019-05-15 12:40;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);240.0;mg/l
WP557866;2019-05-21 09:12;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);180.0;mg/l
WP557785;2019-05-21 12:15;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);320.0;mg/l
WP557925;2019-05-23 11:05;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);200.0;mg/l
WP559225;2019-06-03 09:25;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);180.0;mg/l
WP559403;2019-06-11 08:50;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);200.0;mg/l
WP560075;2019-06-12 10:06;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);300.0;mg/l
WP560122;2019-06-12 11:36;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);280.0;mg/l
WP560990;2019-06-21 09:50;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);240.0;mg/l
WP561302;2019-06-24 09:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);200.0;mg/l
WP561401;2019-06-25 08:03;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);220.0;mg/l
WP561460;2019-06-26 11:07;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);310.0;mg/l
WP561906;2019-07-01 09:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);170.0;mg/l
WP562330;2019-07-04 12:40;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);170.0;mg/l
WP562787;2019-07-09 12:30;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);270.0;mg/l
WP563045;2019-07-12 13:10;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);280.0;mg/l
WP564336;2019-07-15 11:10;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);340.0;mg/l
WP564301;2019-07-17 08:15;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);180.0;mg/l
WP564755;2019-07-23 09:30;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);220.0;mg/l
WP564805;2019-07-24 13:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);390.0;mg/l
WP565504;2019-08-06 10:30;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);200.0;mg/l
WP565450;2019-08-06 10:52;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);280.0;mg/l
WP565935;2019-08-12 10:12;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);170.0;mg/l
WP565966;2019-08-12 10:50;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);380.0;mg/l
WP566304;2019-08-12 11:30;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);220.0;mg/l
WP566856;2019-08-23 07:55;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);280.0;mg/l
WP567145;2019-08-26 08:21;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);200.0;mg/l
WP567268;2019-08-27 11:10;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);180.0;mg/l
WP568187;2019-09-09 08:50;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);170.0;mg/l
WP568718;2019-09-17 11:30;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);240.0;mg/l
WP568783;2019-09-18 11:55;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);180.0;mg/l
WP568411;2019-09-19 08:10;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);290.0;mg/l
WP569006;2019-09-20 08:31;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);220.0;mg/l
WP569144;2019-09-23 08:52;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);210.0;mg/l
WP569507;2019-09-26 09:10;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);190.0;mg/l
WP569504;2019-09-26 12:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);340.0;mg/l
WP569885;2019-10-02 09:31;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);130.0;mg/l
WP570427;2019-10-07 09:23;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);160.0;mg/l
WP570247;2019-10-08 10:15;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);250.0;mg/l
WP570553;2019-10-09 08:59;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);230.0;mg/l
WP571038;2019-10-16 12:27;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);210.0;mg/l
WP571596;2019-10-23 09:15;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);240.0;mg/l
WP571812;2019-10-28 11:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);300.0;mg/l
WP571813;2019-10-28 11:35;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);210.0;mg/l
WP572055;2019-11-04 07:50;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);220.0;mg/l
WP572097;2019-11-04 09:05;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);180.0;mg/l
WP572894;2019-11-13 09:41;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);150.0;mg/l
WP572916;2019-11-18 12:05;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);250.0;mg/l
WP573862;2019-11-27 08:38;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);250.0;mg/l
WP573891;2019-11-27 11:35;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);300.0;mg/l
WP573859;2019-11-27 12:09;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);180.0;mg/l
WP573827;2019-11-27 12:35;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);230.0;mg/l
WP574125;2019-12-02 10:37;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);170.0;mg/l
WP574222;2019-12-03 11:30;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);250.0;mg/l
WP574450;2019-12-05 08:47;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);240.0;mg/l
WP574817;2019-12-10 08:15;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);270.0;mg/l
WP574852;2019-12-11 11:24;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);230.0;mg/l
WP575247;2019-12-16 08:44;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);210.0;mg/l
WP575170;2019-12-17 11:10;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);290.0;mg/l
WP575164;2019-12-17 12:15;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);220.0;mg/l
WP576036;2020-01-06 09:56;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);180.0;mg/l
WP576789;2020-01-14 10:05;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);260.0;mg/l
WP576623;2020-01-14 12:40;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);550.0;mg/l
WP576820;2020-01-16 08:53;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);200.0;mg/l
WP576593;2020-01-17 11:51;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);230.0;mg/l
WP577291;2020-01-24 09:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);250.0;mg/l
WP577377;2020-01-27 10:45;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);340.0;mg/l
WP577379;2020-01-27 11:15;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);240.0;mg/l
WP577122;2020-01-31 09:41;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);270.0;mg/l
WP577906;2020-02-04 09:55;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);170.0;mg/l
WP578508;2020-02-11 08:40;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);240.0;mg/l
WP578543;2020-02-13 09:05;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);210.0;mg/l
WP578660;2020-02-17 08:15;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);260.0;mg/l
WP579129;2020-02-17 10:56;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);250.0;mg/l
WP578741;2020-02-19 10:06;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);480.0;mg/l
WP578309;2020-02-27 11:07;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);220.0;mg/l
WP579656;2020-03-03 08:13;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);170.0;mg/l
WP581058;2020-03-17 10:50;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);230.0;mg/l
WP581113;2020-03-18 10:49;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);250.0;mg/l
WP581126;2020-03-18 11:45;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);540.0;mg/l
WP581190;2020-03-19 07:45;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);270.0;mg/l
WP581217;2020-03-20 08:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);230.0;mg/l
WP581271;2020-03-23 10:30;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);280.0;mg/l
WP581273;2020-03-23 11:10;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);220.0;mg/l
WP581345;2020-03-25 09:10;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);250.0;mg/l
WP582006;2020-04-06 10:21;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);170.0;mg/l
WP582599;2020-04-10 08:26;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);240.0;mg/l
WP582744;2020-04-14 11:05;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);310.0;mg/l
WP582746;2020-04-14 11:40;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);220.0;mg/l
WP583008;2020-04-17 11:54;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);530.0;mg/l
WP583289;2020-04-23 08:50;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);260.0;mg/l
WP583633;2020-04-23 11:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);280.0;mg/l
WP583078;2020-04-24 08:15;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);440.0;mg/l
WP583979;2020-04-29 11:15;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);260.0;mg/l
WP584344;2020-05-06 11:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);170.0;mg/l
WP585692;2020-05-12 08:40;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);230.0;mg/l
WP586956;2020-05-15 10:20;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);540.0;mg/l
WP587445;2020-05-19 12:05;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);340.0;mg/l
WP588078;2020-05-26 11:10;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);260.0;mg/l
WP588132;2020-05-27 08:10;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);440.0;mg/l
WP588152;2020-05-27 08:25;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);220.0;mg/l
WP588231;2020-05-28 11:55;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);300.0;mg/l
WP588233;2020-05-28 13:05;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);220.0;mg/l
WP588361;2020-06-08 08:30;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);170.0;mg/l
WP589240;2020-06-10 12:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);610.0;mg/l
WP589838;2020-06-17 08:15;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);220.0;mg/l
WP590046;2020-06-18 08:20;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);350.0;mg/l
WP590000;2020-06-18 08:35;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);180.0;mg/l
WP590043;2020-06-18 12:30;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);300.0;mg/l
WP590470;2020-06-23 11:50;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);240.0;mg/l
WP589997;2020-06-30 10:50;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);360.0;mg/l
WP589999;2020-06-30 11:35;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);220.0;mg/l
WP591302;2020-07-06 08:54;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);160.0;mg/l
WP591633;2020-07-09 11:35;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);600.0;mg/l
WP592190;2020-07-13 09:15;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);310.0;mg/l
WP592176;2020-07-13 10:30;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);200.0;mg/l
WP592373;2020-07-15 11:58;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);290.0;mg/l
WP592207;2020-07-21 08:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);210.0;mg/l
WP592919;2020-07-21 10:50;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);260.0;mg/l
WP593358;2020-07-28 10:20;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);350.0;mg/l
WP593360;2020-07-28 11:05;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);200.0;mg/l
WP594221;2020-08-10 08:58;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);140.0;mg/l
WP594314;2020-08-11 08:45;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);210.0;mg/l
WP594306;2020-08-11 11:05;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);490.0;mg/l
WP594526;2020-08-13 09:15;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);180.0;mg/l
WP594795;2020-08-17 08:15;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);330.0;mg/l
WP595060;2020-08-18 09:55;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);260.0;mg/l
WP595071;2020-08-18 11:15;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);280.0;mg/l
WP595848;2020-08-25 12:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);360.0;mg/l
WP595850;2020-08-25 13:30;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);200.0;mg/l
WP596072;2020-09-01 08:40;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);200.0;mg/l
WP596795;2020-09-08 08:50;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);230.0;mg/l
WP596934;2020-09-09 08:55;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);200.0;mg/l
WP596372;2020-09-11 11:50;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);330.0;mg/l
WP597226;2020-09-15 08:53;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);140.0;mg/l
WP597348;2020-09-15 12:15;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);240.0;mg/l
WP597667;2020-09-18 11:10;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);260.0;mg/l
WP598039;2020-09-23 11:05;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);330.0;mg/l
WP598041;2020-09-23 12:30;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);190.0;mg/l
WP599295;2020-10-05 09:09;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);140.0;mg/l
WP599556;2020-10-07 11:40;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);400.0;mg/l
WP599628;2020-10-09 08:25;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);210.0;mg/l
WP599655;2020-10-09 08:45;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);200.0;mg/l
WP600243;2020-10-12 08:15;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);170.0;mg/l
WP600000;2020-10-14 11:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);240.0;mg/l
WP600408;2020-10-19 09:55;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);280.0;mg/l
WP600538;2020-10-21 10:30;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);290.0;mg/l
WP600540;2020-10-21 12:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);200.0;mg/l
WP601297;2020-11-02 09:10;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);150.0;mg/l
WP601363;2020-11-03 08:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);230.0;mg/l
WP601778;2020-11-05 12:30;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);550.0;mg/l
WP601853;2020-11-06 08:15;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);260.0;mg/l
WP601965;2020-11-09 08:50;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);240.0;mg/l
WP602150;2020-11-10 11:25;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);240.0;mg/l
WP602714;2020-11-18 10:45;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);300.0;mg/l
WP602721;2020-11-18 10:50;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);340.0;mg/l
WP602723;2020-11-18 11:40;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);230.0;mg/l
WP603614;2020-12-02 08:55;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);250.0;mg/l
WP603809;2020-12-04 08:40;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);250.0;mg/l
WP604184;2020-12-08 11:20;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);270.0;mg/l
WP604555;2020-12-11 10:36;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);450.0;mg/l
WP605031;2020-12-17 08:05;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);280.0;mg/l
WP605028;2020-12-17 10:40;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);310.0;mg/l
WP605068;2020-12-17 13:42;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);250.0;mg/l
WP605066;2020-12-18 10:40;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);330.0;mg/l
WP606047;2021-01-07 09:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);260.0;mg/l
WP606188;2021-01-08 12:38;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);150.0;mg/l
WP606343;2021-01-11 10:35;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);250.0;mg/l
WP606636;2021-01-14 12:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);310.0;mg/l
WP606638;2021-01-14 13:05;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);230.0;mg/l
WP607153;2021-01-21 08:45;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);290.0;mg/l
WP607240;2021-01-22 12:10;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);250.0;mg/l
WP607595;2021-01-27 08:15;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);220.0;mg/l
WP607838;2021-01-28 11:30;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);520.0;mg/l
WP608823;2021-02-02 11:30;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);240.0;mg/l
WP608705;2021-02-04 10:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);220.0;mg/l
WP608895;2021-02-18 00:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);150.0;mg/l
WP609893;2021-02-19 12:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);250.0;mg/l
WP610042;2021-02-24 11:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);210.0;mg/l
WP609180;2021-02-24 11:49;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);270.0;mg/l
WP609182;2021-02-24 12:25;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);230.0;mg/l
WP609275;2021-02-25 10:30;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);520.0;mg/l
WP611136;2021-03-08 10:36;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);160.0;mg/l
WP611240;2021-03-09 12:25;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);330.0;mg/l
WP611242;2021-03-09 13:10;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);220.0;mg/l
WP611706;2021-03-11 08:55;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);240.0;mg/l
WP611360;2021-03-11 09:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);260.0;mg/l
WP611689;2021-03-11 10:18;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);320.0;mg/l
WP612191;2021-03-17 11:08;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);250.0;mg/l
WP612290;2021-03-18 08:15;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);290.0;mg/l
WP613145;2021-03-25 10:40;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);560.0;mg/l
WP614009;2021-04-07 11:35;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);160.0;mg/l
WP614082;2021-04-08 08:40;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);250.0;mg/l
WP614079;2021-04-08 11:08;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);340.0;mg/l
WP614393;2021-04-12 12:10;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);370.0;mg/l
WP614395;2021-04-12 12:49;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);250.0;mg/l
WP615333;2021-04-20 12:00;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);260.0;mg/l
WP615564;2021-04-22 08:30;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);420.0;mg/l
WP616131;2021-04-22 12:10;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);340.0;mg/l
WP615925;2021-04-26 08:35;IONEN;M-getal na filtratie (uitgedrukt in mg bicarbonaat/l);240.0;mg/l
