monsterident;datum;fewsparametercategorie;fewsparameternaam;meetwaarde;eenheid;x_location;y_location
WN_FC2011303870;2011-02-07 10:05;IONEN;Calcium na filtratie (mg/l);91.0;mg/l;125290;470063
WN_FC2011305001;2011-02-10 10:00;IONEN;Calcium na filtratie (mg/l);120.0;mg/l;127540;473186
WN_FC2011305886;2011-02-21 08:50;IONEN;Calcium na filtratie (mg/l);82.0;mg/l;119349;493061
WN_FC2011307265;2011-03-10 10:55;IONEN;Calcium na filtratie (mg/l);110.0;mg/l;127540;473186
WN_FC2011307166;2011-03-10 11:16;IONEN;Calcium na filtratie (mg/l);76.0;mg/l;119694;464951
WN_FC2011309296;2011-04-06 11:16;IONEN;Calcium na filtratie (mg/l);120.0;mg/l;120698;488852
WN_FC2011309648;2011-04-08 08:28;IONEN;Calcium na filtratie (mg/l);92.0;mg/l;128859;480426
WN_FC2011309892;2011-04-11 10:11;IONEN;Calcium na filtratie (mg/l);110.0;mg/l;127540;473186
WN_FC2011309929;2011-04-11 11:40;IONEN;Calcium na filtratie (mg/l);100.0;mg/l;125290;470063
WN_FC2011310440;2011-04-14 08:29;IONEN;Calcium na filtratie (mg/l);92.0;mg/l;119445;463875
WN_FC2011310441;2011-04-14 08:39;IONEN;Calcium na filtratie (mg/l);83.0;mg/l;119694;464951
WN_FC2011310844;2011-04-18 09:05;IONEN;Calcium na filtratie (mg/l);84.0;mg/l;119349;493061
WN_FC2011312936;2011-05-12 09:44;IONEN;Calcium na filtratie (mg/l);85.0;mg/l;119694;464951
WN_FC2011313264;2011-05-16 09:18;IONEN;Calcium na filtratie (mg/l);71.0;mg/l;127540;473186
WN_FC2011315046;2011-06-01 08:06;IONEN;Calcium na filtratie (mg/l);74.0;mg/l;128859;480426
WN_FC2011315158;2011-06-06 11:15;IONEN;Calcium na filtratie (mg/l);91.0;mg/l;125290;470063
WN_FC2011315438;2011-06-08 12:28;IONEN;Calcium na filtratie (mg/l);130.0;mg/l;120698;488852
WN_FC2011316359;2011-06-17 09:14;IONEN;Calcium na filtratie (mg/l);82.0;mg/l;119694;464951
WN_FC2011316358;2011-06-17 09:21;IONEN;Calcium na filtratie (mg/l);120.0;mg/l;119445;463875
WN_FC2011316830;2011-06-22 09:56;IONEN;Calcium na filtratie (mg/l);79.0;mg/l;127540;473186
WN_FC2011317322;2011-06-27 08:55;IONEN;Calcium na filtratie (mg/l);87.0;mg/l;119349;493061
WN_FC2011318073;2011-07-06 11:41;IONEN;Calcium na filtratie (mg/l);110.0;mg/l;120698;488852
WN_FC2011319082;2011-07-13 09:32;IONEN;Calcium na filtratie (mg/l);92.0;mg/l;119445;463875
WN_FC2011319083;2011-07-13 09:40;IONEN;Calcium na filtratie (mg/l);76.0;mg/l;119694;464951
WN_FC2011318317;2011-07-13 12:14;IONEN;Calcium na filtratie (mg/l);62.0;mg/l;128859;480426
WN_FC2011319409;2011-07-25 08:40;IONEN;Calcium na filtratie (mg/l);84.0;mg/l;119349;493061
WN_FC2011319559;2011-07-26 09:00;IONEN;Calcium na filtratie (mg/l);96.0;mg/l;127540;473186
WN_FC2011319408;2011-07-28 09:40;IONEN;Calcium na filtratie (mg/l);84.0;mg/l;125290;470063
WN_FC2011321260;2011-08-04 08:20;IONEN;Calcium na filtratie (mg/l);71.0;mg/l;128859;480426
WN_FC2011322125;2011-08-05 08:20;IONEN;Calcium na filtratie (mg/l);73.0;mg/l;119445;463875
