monsterident;datum;fewsparametercategorie;fewsparameternaam;meetwaarde;eenheid
WN_FC2014415368;2014-08-25 08:50;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;242.0;mS/m
WN_FC2014414632;2014-08-25 12:05;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;172.0;mS/m
WN_FC2014416815;2014-09-02 12:03;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;109.0;mS/m
WN_FC2014417246;2014-09-08 09:19;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;243.0;mS/m
WN_FC2014417384;2014-09-10 11:23;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;58.0;mS/m
WN_FC2014417463;2014-09-11 12:23;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;87.0;mS/m
WN_FC2014417586;2014-09-12 12:01;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;92.0;mS/m
WN_FC2014417891;2014-09-15 10:21;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;206.0;mS/m
WN_FC2014418477;2014-09-22 09:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;243.0;mS/m
WN_FC2014419173;2014-10-01 12:03;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;94.0;mS/m
WN_FC2014419258;2014-10-03 08:35;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;75.0;mS/m
WN_FC2014419558;2014-10-06 09:06;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;243.0;mS/m
WN_FC2014419645;2014-10-07 09:27;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;235.0;mS/m
WN_FC2014420020;2014-10-13 11:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;246.0;mS/m
WN_FC2014420182;2014-10-14 10:56;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;113.0;mS/m
WN_FC2014420670;2014-10-20 10:05;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;244.0;mS/m
WN_FC2014421553;2014-11-04 11:18;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;243.0;mS/m
WN_FC2014421885;2014-11-07 08:48;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;65.0;mS/m
WN_FC2014422293;2014-11-11 10:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;123.0;mS/m
WN_FC2014422452;2014-11-14 07:58;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;98.0;mS/m
WN_FC2014422469;2014-11-14 08:51;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;162.0;mS/m
WN_FC2014422439;2014-11-14 09:39;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;99.0;mS/m
WN_FC2014422634;2014-11-17 09:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;243.0;mS/m
WN_FC2014423532;2014-12-01 09:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;243.0;mS/m
WN_FC2014423758;2014-12-04 09:23;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;98.0;mS/m
WN_FC2014424285;2014-12-09 09:49;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;154.0;mS/m
WN_FC2014424379;2014-12-10 12:42;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;154.0;mS/m
WN_FC2014424179;2014-12-15 10:16;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;77.0;mS/m
WN_FC2014424360;2014-12-16 10:28;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;123.0;mS/m
WP425406;2015-01-05 11:25;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;243.0;mS/m
WP425553;2015-01-07 12:40;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;144.0;mS/m
WP425645;2015-01-09 10:29;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;69.0;mS/m
WP425623;2015-01-19 11:40;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;106.0;mS/m
WP426356;2015-01-21 11:45;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;239.0;mS/m
WP426552;2015-01-22 11:45;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;127.0;mS/m
WP426951;2015-01-28 11:16;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;68.0;mS/m
WP427363;2015-02-02 11:49;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;237.0;mS/m
WP427763;2015-02-03 10:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;106.0;mS/m
WP427649;2015-02-04 10:55;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;129.0;mS/m
WP427601;2015-02-05 11:18;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;83.0;mS/m
WP428374;2015-02-16 08:50;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;241.0;mS/m
WP428999;2015-02-26 10:36;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;68.0;mS/m
WP428571;2015-02-27 09:14;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;102.0;mS/m
WP429304;2015-03-02 12:06;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;237.0;mS/m
WP429400;2015-03-03 09:10;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;132.0;mS/m
WP429535;2015-03-05 09:20;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;76.0;mS/m
WP430440;2015-03-16 08:40;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;239.0;mS/m
WP430797;2015-03-19 09:52;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;177.0;mS/m
WP430866;2015-03-19 09:55;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;106.0;mS/m
WP431293;2015-03-26 07:46;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;72.0;mS/m
WP431639;2015-04-01 11:04;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;60.0;mS/m
WP431926;2015-04-07 10:20;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;111.0;mS/m
WP431945;2015-04-07 10:46;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;235.0;mS/m
WP433622;2015-04-24 10:19;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;163.0;mS/m
WP434131;2015-05-01 11:05;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;71.0;mS/m
WP434217;2015-05-01 12:35;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;114.0;mS/m
WP434719;2015-05-04 08:40;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;239.0;mS/m
WP434980;2015-05-06 10:18;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;106.0;mS/m
WP434983;2015-05-07 09:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;94.0;mS/m
WP435695;2015-05-18 09:25;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;237.0;mS/m
WP436507;2015-05-26 12:10;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;68.0;mS/m
WP436625;2015-05-27 10:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;113.0;mS/m
WP436650;2015-05-28 07:59;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;152.0;mS/m
WP438208;2015-06-01 09:22;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;239.0;mS/m
WP438410;2015-06-02 11:29;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;120.0;mS/m
WP438467;2015-06-03 09:20;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;88.0;mS/m
WP439556;2015-06-15 08:55;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;242.0;mS/m
WP440437;2015-06-23 09:50;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;113.0;mS/m
WP440463;2015-06-24 09:15;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;160.0;mS/m
WP440522;2015-06-25 10:01;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;105.0;mS/m
WP442471;2015-07-03 07:15;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;81.0;mS/m
WP442468;2015-07-03 09:35;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;88.0;mS/m
WP442845;2015-07-06 09:55;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;242.0;mS/m
WP443649;2015-07-16 08:20;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;84.0;mS/m
WP444090;2015-07-20 08:55;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;254.0;mS/m
WP444179;2015-07-21 09:35;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;124.0;mS/m
WP444395;2015-07-24 10:20;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;214.0;mS/m
WP445260;2015-08-04 11:12;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;254.0;mS/m
WP445499;2015-08-06 09:18;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;270.0;mS/m
WP445527;2015-08-07 07:50;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;83.0;mS/m
WP446161;2015-08-13 11:10;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;162.0;mS/m
WP446443;2015-08-17 10:10;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;259.0;mS/m
WP446487;2015-08-18 10:25;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;118.0;mS/m
WP447208;2015-08-31 11:12;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;71.0;mS/m
WP447834;2015-09-03 08:18;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;74.0;mS/m
WP447879;2015-09-04 09:23;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;120.0;mS/m
WP447981;2015-09-07 10:12;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;257.0;mS/m
WP448610;2015-09-14 11:35;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;108.0;mS/m
WP449310;2015-09-21 08:14;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;256.0;mS/m
WP449861;2015-09-30 10:40;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;76.0;mS/m
WP450200;2015-10-02 09:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;87.0;mS/m
WP450050;2015-10-02 14:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;208.0;mS/m
WP450329;2015-10-05 10:50;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;251.0;mS/m
WP451220;2015-10-15 10:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;114.0;mS/m
WP451360;2015-10-19 09:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;251.0;mS/m
WP451502;2015-10-21 11:29;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;196.0;mS/m
WP452553;2015-10-28 11:36;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;75.0;mS/m
WP452888;2015-11-02 12:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;250.0;mS/m
WP453091;2015-11-03 11:08;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;155.0;mS/m
WP453167;2015-11-06 07:55;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;100.0;mS/m
WP453429;2015-11-11 10:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;121.0;mS/m
WP453834;2015-11-16 09:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;249.0;mS/m
WP454254;2015-11-17 11:40;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;75.0;mS/m
WP454016;2015-11-19 11:55;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;98.0;mS/m
WP454981;2015-12-02 14:09;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;112.0;mS/m
WP455044;2015-12-04 12:54;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;69.0;mS/m
WP455211;2015-12-07 12:27;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;246.0;mS/m
WP455408;2015-12-15 08:45;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;113.0;mS/m
WP455853;2015-12-17 13:20;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;126.0;mS/m
WP456356;2015-12-22 11:40;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;74.0;mS/m
WP456733;2016-01-04 11:25;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;243.0;mS/m
WP456984;2016-01-07 08:40;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;71.0;mS/m
WP457489;2016-01-14 10:55;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;120.0;mS/m
WP457821;2016-01-25 09:45;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;244.0;mS/m
WP458314;2016-01-25 12:46;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;71.0;mS/m
WP458413;2016-01-28 10:40;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;102.0;mS/m
WP459456;2016-02-08 10:50;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;242.0;mS/m
WP459046;2016-02-09 11:04;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;66.0;mS/m
WP459595;2016-02-09 11:10;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;194.0;mS/m
WP460008;2016-02-16 09:56;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;67.0;mS/m
WP460423;2016-02-22 09:40;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;242.0;mS/m
WP460462;2016-02-23 11:09;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;96.0;mS/m
WP461228;2016-03-07 11:10;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;239.0;mS/m
WP461312;2016-03-08 09:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;66.0;mS/m
WP461852;2016-03-14 09:16;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;150.0;mS/m
WP462086;2016-03-17 10:18;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;69.0;mS/m
WP462401;2016-03-22 09:08;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;98.0;mS/m
WP463237;2016-04-04 11:12;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;239.0;mS/m
WP463325;2016-04-05 10:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;197.0;mS/m
WP463925;2016-04-13 08:21;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;77.0;mS/m
WP464347;2016-04-18 09:20;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;237.0;mS/m
WP464300;2016-04-18 13:20;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;66.0;mS/m
WP464954;2016-04-25 10:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;101.0;mS/m
WP465848;2016-05-02 11:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;66.0;mS/m
WP465534;2016-05-02 12:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;246.0;mS/m
WP466389;2016-05-12 07:36;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;986.0;mS/m
WP466525;2016-05-12 10:05;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;134.0;mS/m
WP466896;2016-05-17 10:45;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;108.0;mS/m
WP466923;2016-05-17 13:03;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;70.0;mS/m
WP467491;2016-05-23 10:45;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;243.0;mS/m
WP468531;2016-06-06 10:11;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;236.0;mS/m
WP468880;2016-06-09 08:35;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;72.0;mS/m
WP468663;2016-06-09 11:29;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;82.0;mS/m
WP468923;2016-06-10 10:10;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;84.0;mS/m
WP469973;2016-06-13 11:20;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;104.0;mS/m
WP470012;2016-06-14 12:15;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;70.0;mS/m
WP471218;2016-06-20 08:49;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;246.0;mS/m
WP472541;2016-07-04 09:44;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;244.0;mS/m
WP472624;2016-07-05 10:04;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;81.0;mS/m
WP472827;2016-07-07 10:37;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;50.0;mS/m
WP473194;2016-07-11 11:20;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;94.0;mS/m
WP473348;2016-07-12 10:39;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;53.0;mS/m
WP473495;2016-07-15 08:15;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;68.0;mS/m
WP473750;2016-07-18 08:45;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;236.0;mS/m
WP475322;2016-08-01 09:50;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;232.0;mS/m
WP475540;2016-08-03 10:34;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;206.0;mS/m
WP475979;2016-08-08 11:50;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;94.0;mS/m
WP476193;2016-08-11 10:35;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;67.0;mS/m
WP476511;2016-08-15 09:50;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;236.0;mS/m
WP476160;2016-08-18 07:51;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;89.0;mS/m
WP476779;2016-08-18 10:26;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;60.0;mS/m
WP478071;2016-09-05 10:50;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;99.0;mS/m
WP478503;2016-09-08 09:58;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;229.0;mS/m
WP478551;2016-09-08 11:34;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;57.0;mS/m
WP478812;2016-09-12 09:58;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;249.0;mS/m
WP478836;2016-09-13 07:37;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;77.0;mS/m
WP478871;2016-09-13 11:39;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;64.0;mS/m
WP479915;2016-09-26 09:20;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;251.0;mS/m
WP480499;2016-10-04 11:33;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;531.0;mS/m
WP480516;2016-10-05 11:05;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;89.0;mS/m
WP481081;2016-10-10 09:15;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;255.0;mS/m
WP481146;2016-10-11 08:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;77.0;mS/m
WP481580;2016-10-17 10:50;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;106.0;mS/m
WP482160;2016-10-24 09:15;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;234.0;mS/m
WP482329;2016-10-26 11:10;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;67.0;mS/m
WP482849;2016-11-03 10:50;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;59.0;mS/m
WP482879;2016-11-04 11:48;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;236.0;mS/m
WP483134;2016-11-07 09:45;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;239.0;mS/m
WP483322;2016-11-08 08:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;79.0;mS/m
WP483882;2016-11-16 10:25;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;100.0;mS/m
WP484007;2016-11-18 10:15;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;67.0;mS/m
WP484241;2016-11-22 08:55;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;251.0;mS/m
WP484841;2016-11-30 10:50;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;82.0;mS/m
WP485074;2016-12-05 09:50;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;256.0;mS/m
WP485267;2016-12-08 08:35;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;85.0;mS/m
WP485359;2016-12-09 13:37;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;139.0;mS/m
WP485943;2016-12-19 09:10;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;256.0;mS/m
WP485928;2016-12-19 10:38;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;81.0;mS/m
WP486844;2017-01-06 09:13;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;86.0;mS/m
WP486957;2017-01-09 09:56;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;256.0;mS/m
WP487037;2017-01-10 09:12;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;79.0;mS/m
WP487562;2017-01-16 12:10;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;101.0;mS/m
WP487946;2017-01-30 10:15;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;78.0;mS/m
WP488494;2017-02-02 09:24;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;80.0;mS/m
WP488741;2017-02-06 11:25;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;255.0;mS/m
WP489074;2017-02-09 11:48;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;86.0;mS/m
WP489357;2017-02-14 12:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;111.0;mS/m
WP489946;2017-02-22 09:28;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;115.0;mS/m
WP489814;2017-02-28 09:05;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;250.0;mS/m
WP490355;2017-03-01 08:57;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;71.0;mS/m
WP490492;2017-03-03 12:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;76.0;mS/m
WP490714;2017-03-06 08:55;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;253.0;mS/m
WP491227;2017-03-14 10:45;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;109.0;mS/m
WP491588;2017-03-20 12:45;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;238.0;mS/m
WP491782;2017-03-22 10:23;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;94.0;mS/m
WP492790;2017-04-03 09:20;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;280.0;mS/m
WP493079;2017-04-07 12:42;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;61.0;mS/m
WP493401;2017-04-10 12:18;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;88.0;mS/m
WP493916;2017-04-18 09:10;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;240.0;mS/m
WP494026;2017-04-20 11:22;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;89.0;mS/m
WP494316;2017-04-21 11:20;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;110.0;mS/m
WP495331;2017-05-01 09:37;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;250.0;mS/m
WP495300;2017-05-09 09:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;81.0;mS/m
WP495529;2017-05-09 09:40;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;94.0;mS/m
WP496204;2017-05-15 09:00;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;265.0;mS/m
WP496371;2017-05-16 11:20;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;105.0;mS/m
WP496439;2017-05-17 10:39;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;91.0;mS/m
WP499923;2017-06-09 09:10;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;79.0;mS/m
WP499995;2017-06-09 12:57;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;93.0;mS/m
WP500159;2017-06-12 10:16;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;283.0;mS/m
WP500266;2017-06-13 11:35;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;110.0;mS/m
WP501299;2017-06-26 09:55;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;286.0;mS/m
WP501549;2017-06-28 09:49;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;94.0;mS/m
WP502288;2017-07-06 11:40;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;175.0;mS/m
WP502845;2017-07-10 09:31;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;285.0;mS/m
WP502910;2017-07-11 09:15;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;69.0;mS/m
WP502946;2017-07-11 13:35;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;116.0;mS/m
WP504258;2017-07-19 09:10;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;88.0;mS/m
WP504673;2017-07-24 09:13;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;295.0;mS/m
WP505422;2017-08-03 08:45;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;76.0;mS/m
WP506088;2017-08-04 12:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;75.0;mS/m
WP505993;2017-08-08 11:44;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;111.0;mS/m
WP506649;2017-08-14 10:15;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;280.0;mS/m
WP507473;2017-08-23 11:47;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;88.0;mS/m
WP507837;2017-08-28 09:40;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;289.0;mS/m
WP508743;2017-09-05 11:28;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;114.0;mS/m
WP509173;2017-09-11 09:20;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;282.0;mS/m
WP509132;2017-09-13 09:27;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;58.0;mS/m
WP510159;2017-09-20 10:44;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;64.0;mS/m
WP510594;2017-09-25 09:10;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;267.0;mS/m
WP510886;2017-09-27 13:30;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;68.0;mS/m
WP511164;2017-10-02 10:05;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;274.0;mS/m
WP512507;2017-10-16 08:52;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;277.0;mS/m
WP512435;2017-10-16 09:29;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;80.0;mS/m
WP512074;2017-10-16 10:15;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;104.0;mS/m
WP512689;2017-10-20 12:40;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;78.0;mS/m
WP513099;2017-10-26 13:10;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;88.0;mS/m
WP513753;2017-11-02 08:05;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;81.0;mS/m
WP514055;2017-11-06 09:07;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;275.0;mS/m
WP514137;2017-11-07 10:28;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;70.0;mS/m
WP514655;2017-11-15 11:25;ALG;Geleidendheid of EGV bij referentietemperatuur 25oC;104.0;mS/m
