monsterident;datum;fewsparametercategorie;fewsparameternaam;meetwaarde;eenheid;x_location;y_location
3220110998;2011-08-02 00:00;VELD;Waterdiepte (m);0.3;m;115654;474261
3220110998;2011-08-02 00:00;VELD;Waterdiepte (m);0.3;m;115654;474261
3220111363;2011-08-22 00:00;VELD;Waterdiepte (m);1.5;m;123752;473686
3220111363;2011-08-22 00:00;VELD;Waterdiepte (m);1.5;m;123752;473686
3220121240;2012-07-25 00:00;VELD;Waterdiepte (m);1.75;m;123752;473686
3220121240;2012-07-25 00:00;VELD;Waterdiepte (m);1.75;m;123752;473686
14408848;2014-07-14 00:00;VELD;Waterdiepte (m);0.2;m;124425;463399
14408848;2014-07-14 00:00;VELD;Waterdiepte (m);0.2;m;124425;463399
14409021;2014-07-14 00:00;VELD;Waterdiepte (m);0.3;m;125801;464944
14409021;2014-07-14 00:00;VELD;Waterdiepte (m);0.3;m;125801;464944
14413049;2014-07-16 00:00;VELD;Waterdiepte (m);0.6;m;119410;464469
14413049;2014-07-16 00:00;VELD;Waterdiepte (m);0.6;m;119410;464469
14411712;2014-07-22 00:00;VELD;Waterdiepte (m);1.9;m;123752;473686
14411712;2014-07-22 00:00;VELD;Waterdiepte (m);1.9;m;123752;473686
15436970;2015-07-20 00:00;VELD;Waterdiepte (m);0.3;m;115654;474261
15436970;2015-07-20 00:00;VELD;Waterdiepte (m);0.3;m;115654;474261
WP469498;2016-06-07 00:00;VELD;Waterdiepte (m);0.3;m;125801;464944
WP469498;2016-06-07 00:00;VELD;Waterdiepte (m);0.3;m;125801;464944
WP469391;2016-06-22 00:00;VELD;Waterdiepte (m);0.4;m;124425;463399
WP469391;2016-06-22 00:00;VELD;Waterdiepte (m);0.4;m;124425;463399
WP469466;2016-07-15 00:00;VELD;Waterdiepte (m);0.35;m;124154;467217
WP469466;2016-07-15 00:00;VELD;Waterdiepte (m);0.35;m;124154;467217
WP469303;2016-07-27 00:00;VELD;Waterdiepte (m);0.2;m;121197;467139
WP469303;2016-07-27 00:00;VELD;Waterdiepte (m);0.2;m;121197;467139
WP469683;2016-08-09 00:00;VELD;Waterdiepte (m);0.35;m;121458;466369
WP469683;2016-08-09 00:00;VELD;Waterdiepte (m);0.35;m;121458;466369
3420160124;2016-09-21 00:00;VELD;Waterdiepte (m);10.0;m;126359;471392
3420160124;2016-09-21 00:00;VELD;Waterdiepte (m);10.0;m;126359;471392
3420160096;2016-09-22 00:00;VELD;Waterdiepte (m);11.0;m;126359;471392
3420160096;2016-09-22 00:00;VELD;Waterdiepte (m);11.0;m;126359;471392
WP498101;2017-06-21 00:00;VELD;Waterdiepte (m);0.35;m;124154;467217
WP498101;2017-06-21 00:00;VELD;Waterdiepte (m);0.35;m;124154;467217
WP498274;2017-06-29 00:00;VELD;Waterdiepte (m);0.0;m;115480;466496
WP498274;2017-06-29 00:00;VELD;Waterdiepte (m);0.0;m;115480;466496
WP497871;2017-07-26 00:00;VELD;Waterdiepte (m);0.75;m;119410;464469
