id;param_name;year;value;eenheid;x_avg;y_avg
Ca_mg_l_nf;Calcium na filtratie (mg/l);2010;85.2558;mg/l;123755;476985
Ca_mg_l_nf;Calcium na filtratie (mg/l);2011;89.7458;mg/l;123090;475112
Ca_mg_l_nf;Calcium na filtratie (mg/l);2012;88.0652;mg/l;123879;477804
Ca_mg_l_nf;Calcium na filtratie (mg/l);2013;84.2162;mg/l;122342;476295
Ca_mg_l_nf;Calcium na filtratie (mg/l);2014;88.9808;mg/l;122961;476352
Ca_mg_l_nf;Calcium na filtratie (mg/l);2015;94.3333;mg/l;123427;480026
Ca_mg_l_nf;Calcium na filtratie (mg/l);2016;88.1364;mg/l;123178;480374
Ca_mg_l_nf;Calcium na filtratie (mg/l);2017;85.4857;mg/l;123928;475547
Ca_mg_l_nf;Calcium na filtratie (mg/l);2018;85.3393;mg/l;123806;475934
Ca_mg_l_nf;Calcium na filtratie (mg/l);2019;91.4176;mg/l;124160;476986
Ca_mg_l_nf;Calcium na filtratie (mg/l);2020;98.4762;mg/l;123222;475716
Ca_mg_l_nf;Calcium na filtratie (mg/l);2021;101.196;mg/l;123165;475915
Ca_mg_l_nf;Calcium na filtratie (mg/l);2022;95.917;mg/l;122834;475996
Ca_mg_l_nf;Calcium na filtratie (mg/l);2023;101.824;mg/l;122383;475568
Ca_mg_l_nf;Calcium na filtratie (mg/l);2024;94.3093;mg/l;122704;475645
Ca_mg_l_nf;Calcium na filtratie (mg/l);2025;92.4722;mg/l;123839;477184
CHLFa_ug_l_spectro;Chlorofyl-a (ug/l)) met analyseprotocol Chlorofyl en faeofytine;2000;44.5618;ug/l;119744;471416
CHLFa_ug_l_spectro;Chlorofyl-a (ug/l)) met analyseprotocol Chlorofyl en faeofytine;2001;27.6407;ug/l;123015;475153
CHLFa_ug_l_spectro;Chlorofyl-a (ug/l)) met analyseprotocol Chlorofyl en faeofytine;2002;40.7842;ug/l;121474;474443
CHLFa_ug_l_spectro;Chlorofyl-a (ug/l)) met analyseprotocol Chlorofyl en faeofytine;2003;29.2857;ug/l;122789;475306
CHLFa_ug_l_spectro;Chlorofyl-a (ug/l)) met analyseprotocol Chlorofyl en faeofytine;2004;27.9543;ug/l;121294;476243
CHLFa_ug_l_spectro;Chlorofyl-a (ug/l)) met analyseprotocol Chlorofyl en faeofytine;2005;63.1857;ug/l;119928;478712
CHLFa_ug_l_spectro;Chlorofyl-a (ug/l)) met analyseprotocol Chlorofyl en faeofytine;2006;38.1795;ug/l;116818;480224
CHLFa_ug_l_spectro;Chlorofyl-a (ug/l)) met analyseprotocol Chlorofyl en faeofytine;2007;29.6774;ug/l;122264;475735
CHLFa_ug_l_spectro;Chlorofyl-a (ug/l)) met analyseprotocol Chlorofyl en faeofytine;2008;17.5467;ug/l;122979;476843
CHLFa_ug_l_spectro;Chlorofyl-a (ug/l)) met analyseprotocol Chlorofyl en faeofytine;2009;29.7015;ug/l;122718;479966
CHLFa_ug_l_spectro;Chlorofyl-a (ug/l)) met analyseprotocol Chlorofyl en faeofytine;2010;34.065;ug/l;119815;480456
CHLFa_ug_l_spectro;Chlorofyl-a (ug/l)) met analyseprotocol Chlorofyl en faeofytine;2011;18.4466;ug/l;121607;482916
CHLFa_ug_l_spectro;Chlorofyl-a (ug/l)) met analyseprotocol Chlorofyl en faeofytine;2012;18.2198;ug/l;121875;484049
CHLFa_ug_l_spectro;Chlorofyl-a (ug/l)) met analyseprotocol Chlorofyl en faeofytine;2013;21.1061;ug/l;121524;482392
CHLFa_ug_l_spectro;Chlorofyl-a (ug/l)) met analyseprotocol Chlorofyl en faeofytine;2014;20.5821;ug/l;122346;479818
CHLFa_ug_l_spectro;Chlorofyl-a (ug/l)) met analyseprotocol Chlorofyl en faeofytine;2015;24.4605;ug/l;123060;481158
CHLFa_ug_l_spectro;Chlorofyl-a (ug/l)) met analyseprotocol Chlorofyl en faeofytine;2016;24.1857;ug/l;122512;481305
CHLFa_ug_l_spectro;Chlorofyl-a (ug/l)) met analyseprotocol Chlorofyl en faeofytine;2017;20.5606;ug/l;122746;479630
CHLFa_ug_l_spectro;Chlorofyl-a (ug/l)) met analyseprotocol Chlorofyl en faeofytine;2018;19.3194;ug/l;123648;478453
CHLFa_ug_l_spectro;Chlorofyl-a (ug/l)) met analyseprotocol Chlorofyl en faeofytine;2019;17.68;ug/l;123576;478696
CHLFa_ug_l_spectro;Chlorofyl-a (ug/l)) met analyseprotocol Chlorofyl en faeofytine;2020;25.4872;ug/l;122556;477313
CHLFa_ug_l_spectro;Chlorofyl-a (ug/l)) met analyseprotocol Chlorofyl en faeofytine;2021;22.0175;ug/l;122733;477315
CHLFa_ug_l_spectro;Chlorofyl-a (ug/l)) met analyseprotocol Chlorofyl en faeofytine;2022;23.8399;ug/l;122427;477431
CHLFa_ug_l_spectro;Chlorofyl-a (ug/l)) met analyseprotocol Chlorofyl en faeofytine;2023;26.3153;ug/l;122301;476041
CHLFa_ug_l_spectro;Chlorofyl-a (ug/l)) met analyseprotocol Chlorofyl en faeofytine;2024;32.9588;ug/l;122704;475645
CHLFa_ug_l_spectro;Chlorofyl-a (ug/l)) met analyseprotocol Chlorofyl en faeofytine;2025;24.5294;ug/l;123851;476936
Cl_mg_l;Chloride (mg/l);2000;292.32;mg/l;120641;472406
Cl_mg_l;Chloride (mg/l);2001;289.746;mg/l;123145;475858
Cl_mg_l;Chloride (mg/l);2002;217.058;mg/l;121859;472704
Cl_mg_l;Chloride (mg/l);2003;336.823;mg/l;124196;473402
Cl_mg_l;Chloride (mg/l);2004;249.373;mg/l;119718;474500
Cl_mg_l;Chloride (mg/l);2005;270.713;mg/l;120485;478296
Cl_mg_l;Chloride (mg/l);2006;177.682;mg/l;116608;476200
Cl_mg_l;Chloride (mg/l);2007;186.306;mg/l;123487;477883
